	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
222223	2.989938264	3.160984708	3.459431619	4.636491219	6.997649198	3.897201695	7.036730797	2.741229664	3.832383717	6.922816286
57535	7.813513787	6.589953697	6.574187813	6.510735689	14.43385936	11.8447921	14.66662169	13.21219743	14.0349916	13.71157104
57536	5.886542831	5.375609444	7.343661871	6.283979168	5.597203387	5.741728535	6.137317027	5.792524827	6.050482107	6.744485396
56204	8.902165856	8.918919573	6.75679514	8.288502068	8.579230693	9.227509091	8.137747368	9.535005283	9.792017668	8.936039244
57562	3.977911823	1.37233924	4.392317423	1.218037159	6.826023429	4.640285432	4.992786555	7.345690874	8.316873424	7.926733037
54627	3.809496764	1.758431108	3.63559189	3.537308493	0	4.168994965	1.34596403	2.554367826	4.246058393	3.994380593
57577	7.389452376	6.529204078	7.588179428	7.211546678	7.523725818	6.58467243	6.229145664	7.977368086	8.571280894	7.936540186
57578	3.139551352	4.766409645	6.461772459	3.693353136	5.971359613	4.168994965	4.037399794	4.754625656	5.506700314	3.559296014
25962	9.849991443	10.40378314	9.632735525	9.99749029	9.697153326	10.31817638	10.19400971	9.635674594	10.37129443	9.854060029
57587	9.102267331	9.037079341	7.740503295	8.306744814	7.954010144	9.423566196	9.424583917	9.080047885	9.52930873	8.802978987
57589	8.298341225	8.066404611	8.546343122	8.821854324	7.376141021	8.225491368	7.99016865	8.269534878	8.200735327	7.713532925
57608	7.137061836	8.196496395	9.954819501	8.300689341	7.557893287	8.644677571	7.453256639	7.033154261	8.956354956	9.793289702
57613	7.172219466	7.917163194	6.028695117	8.219566417	7.954010144	7.343318984	9.320566585	6.911872507	8.497668645	7.480534956
57614	9.1382718	8.7076366	8.004019852	7.990476151	8.537031984	9.395720271	8.602951199	9.388823462	9.301690751	8.926228381
57624	0	0	2.402094544	0	1.0721058	2.031677496	0	0	0	0.871764811
57648	12.70202685	11.19071664	12.62201912	12.52719763	12.02991383	11.91484541	11.18146984	12.25673061	11.45435523	12.21029367
57650	7.110120992	8.035461158	6.206664711	6.778120508	5.781996982	8.488615826	7.978925489	8.10629335	6.490745002	7.558817878
57653	6.173539231	4.488637114	7.27878117	6.308326287	8.402483436	5.41612362	6.214241398	7.96334927	9.244333387	9.378794022
57654	7.336196788	7.521372731	7.77854634	8.238696115	6.839974699	7.726632342	6.315475661	7.316578413	6.224846778	6.942417149
80256	8.930675844	8.039822722	8.952117158	8.576055726	8.640300618	8.767353543	7.01108969	8.315728789	8.139468983	8.259245177
57662	10.14917374	9.467708654	8.512881467	9.057532044	9.704797802	10.20097435	10.39902953	10.2366409	9.730687841	9.767422076
57670	3.398979633	7.053946511	8.960415851	6.100962935	8.710328096	8.543808269	9.514016698	9.080047885	9.381620816	9.170184713
57691	5.607126102	6.810204006	4.660249813	6.072813251	6.678540987	7.088895278	6.639366758	6.417585887	6.56470283	7.390641893
57698	9.791841252	9.804049363	8.626751954	9.480846535	9.848024145	10.06926057	10.35724078	10.79835337	10.51719911	8.745559374
57707	8.122971869	7.588413324	8.127072971	7.370305543	8.736668459	8.307565593	8.938378134	8.439041704	8.354890682	8.119866592
57710	4.334518221	4.236569152	6.218614574	6.099846421	7.5035324	6.898091026	3.755507194	5.957575702	5.953821626	5.988636975
57724	9.377346116	9.659896737	9.340168118	9.467394836	8.369196869	9.176437972	8.694397589	8.986105411	9.033915196	9.073497058
85352	3.717298052	3.935450318	6.090491441	3.962447226	4.381670993	4.886130642	2.988975468	4.413370675	7.459625878	8.592689494
85379	10.79596634	9.891115505	8.914171627	9.680585625	9.804218161	9.186033001	10.75171761	10.80295266	10.17512048	10.04861125
80726	8.468821954	5.402954059	10.16867212	9.307487725	7.840619958	8.099921618	4.28571292	7.409121891	8.77507063	7.369077315
55425	7.51430298	7.747913007	6.233755792	6.904240818	6.714275745	6.865405419	7.27728647	7.507981703	7.643903798	7.437048756
80817	7.771087968	8.101338066	6.624143309	11.00988984	7.08482858	7.45318337	7.490536437	8.430778689	8.132239057	7.729359709
80856	7.971543554	9.485405694	7.238404739	7.806141647	7.117040446	8.785139864	9.492559043	7.977368086	7.295559574	7.703688364
85459	8.370081871	8.665918208	6.50779464	7.997980505	7.269150061	8.504470236	8.36391703	8.462487958	8.095235073	8.567664085
85457	9.194927703	9.219252756	8.631956592	8.300689341	9.146189083	9.162896813	9.966114624	9.837456219	9.813412616	9.694159187
85452	1.84967907	2.062743429	1.280124892	2.931928843	6.161127851	1.347325492	3.73727574	6.790079972	6.954075305	7.520206928
85449	6.427428507	3.935450318	8.557326989	5.149047954	5.181146292	5.220848427	3.357847551	5.487576386	7.379923282	7.411888878
54914	8.787811817	8.808221245	8.376900697	9.15137	10.16445105	9.905840051	10.23057602	9.635674594	9.729080439	9.670847239
84451	8.260004949	9.019519009	9.203522731	7.584822733	8.238367955	9.082981146	7.241716268	7.968037169	7.937150152	8.145461952
84437	8.095763057	7.959218956	7.46527498	8.371727429	8.269629314	7.895215359	6.287269116	8.634541359	7.278077701	7.906915241
84542	7.709658018	7.04529443	6.028695117	6.283979168	6.79770821	7.080688572	7.586543339	7.128370739	8.727563139	8.012688223
340390	4.128714071	4.766409645	7.833793946	5.350065788	3.449270826	6.372487255	4.545925137	4.956841927	5.565524064	3.453978431
114796	5.865218571	7.691811204	6.059924127	6.259212217	6.268191079	5.842242216	4.592773947	7.248845041	6.715180905	6.257740458
91749	6.241321574	7.35631991	6.120422448	7.090414163	5.459395551	7.529694471	7.347949951	7.718263662	6.550211158	7.302378461
170954	11.23732614	10.05845531	9.63532942	10.89294536	9.543639326	9.30528703	9.254718983	9.493335105	10.17393942	10.63500303
158405	5.260266587	7.177852032	6.88438912	7.076305755	5.629694667	7.013298105	6.922169299	5.705366976	5.009902499	4.694674079
57805	10.64068428	11.64859725	11.06695408	10.90197315	13.8207352	11.9680927	11.74709854	11.58747784	11.9644382	11.83235333
84960	2.8230156	3.961438118	5.902073579	3.574719155	5.804084544	4.501598374	5.036147232	4.692985063	4.538674729	4.09938779
90231	11.46348182	11.33700785	12.48493077	11.89105541	11.98274639	11.38913715	11.57037398	11.42051225	11.35363977	11.29139762
205717	8.175895806	8.39680897	8.260751621	9.375321859	8.27990118	8.733728525	8.889960808	8.517891778	8.717871054	8.476489837
340533	0	3.160984708	4.660249813	5.567396376	4.456030722	4.847956831	7.755634037	5.72765639	3.832383717	5.822773479
158358	9.012973648	8.227418597	8.326429487	8.953308896	7.979443488	8.733728525	8.346935621	8.660840219	8.717871054	7.921804051
57498	9.803099626	9.815542288	11.08129322	10.06870345	10.04155197	10.04204496	10.90286264	9.822001926	10.28093428	10.40886702
3832	9.160326773	10.28571327	8.443535791	9.589147005	8.570889043	10.41926478	10.91328221	9.388823462	9.53851469	9.03521562
113220	10.03921422	12.04393244	9.815383296	7.534109083	8.780734301	7.183898342	2.029982866	10.45775177	9.523756589	8.913870155
63971	7.756741776	9.58278009	10.02375435	9.576672348	8.506741168	8.910819291	8.765132247	8.093478308	7.74693548	8.728724941
23303	11.56556162	9.635131855	8.419659392	10.13253212	10.63758643	11.72437721	9.754487032	10.29843677	10.41693535	10.68094308
9928	6.81991338	7.798624082	6.595657315	6.829495691	6.647144669	8.915441127	9.028466383	7.977368086	7.168492616	8.290171866
56992	7.697643175	8.674358954	7.488413783	7.04766598	7.205913449	8.464029432	8.792984809	8.058736968	7.63466151	8.967471539
55614	8.010916316	6.601801981	7.577428828	8.768228333	8.088649394	8.128069097	8.284093027	7.876247414	7.675293029	7.896903919
57576	4.504709366	4.077994919	9.603891309	6.308326287	6.582226301	4.287826867	3.73727574	6.548553762	6.675673404	6.553761367
81930	7.604192927	8.870765721	5.964135208	6.401807926	5.838682056	7.963755006	8.489927016	8.131587427	6.803363962	8.031113392
146909	8.53446514	9.751831565	9.499561106	8.878038647	7.812593204	9.35376855	9.10318052	9.245579801	8.412106162	9.384179137
124602	4.389931569	3.501783058	5.672425342	5.891307383	9.1149734	1.729705026	4.766293023	7.949192311	9.89738611	10.02926431
547	0	4.008477925	14.78367793	5.484350845	12.5904661	9.46514088	9.093032178	7.632271851	8.299649919	12.0299473
23095	8.933239779	10.22763267	11.39775104	10.25403558	9.77183343	10.04837121	10.29574059	9.527084806	9.764035083	10.33478322
10749	12.50238811	12.18056568	11.25494421	12.1236489	11.70826213	11.46242528	11.45148798	11.75383419	11.16084993	11.57575304
10112	8.764963788	10.12975233	10.0355846	9.820470983	9.001623808	10.44825984	10.99239846	10.41289487	9.684990685	10.57033209
9585	7.73926486	8.704892709	6.75679514	7.990476151	6.724389701	9.133444851	9.252896955	8.527451593	8.367343543	7.552453926
55605	8.782133643	8.074250664	6.678474789	8.620487075	7.599494846	8.931501941	9.030594862	8.788244588	9.472803123	8.435579426
23046	8.100333819	6.399446274	7.797198492	8.428365617	7.655791869	7.721363089	5.360803199	6.573379071	5.779422579	7.53964118
3835	10.82800975	11.08283017	11.365307	10.65618538	10.27769748	10.72658969	11.304872	11.03903432	10.74979252	11.32024581
9493	8.354861598	9.687958593	8.518512715	8.983862921	7.615804699	9.593257772	9.567771497	9.490079495	8.859771437	9.424811053
347240	7.308180644	7.69269779	7.860643791	6.46857843	7.559833633	7.829489983	8.129827016	9.072252947	8.828167909	8.413417221
3834	0	0	3.934110716	0	1.0721058	1.729705026	0.824564212	3.055039435	2.930264245	0.871764811
26153	5.385382716	2.062743429	4.181333173	4.782681141	4.594148409	6.425293125	5.027304472	3.189587384	6.330382713	6.766645512
55083	8.04924358	6.064762162	8.67293055	8.388953657	10.78640025	10.16358163	6.846863094	4.710547483	5.987341333	8.623373074
55582	5.415038626	6.553812043	4.95419631	5.526469505	5.722990545	6.641570594	6.715432161	7.528185278	6.827600572	5.569035317
3796	8.55125414	8.73210093	8.652589029	8.493520849	8.48914189	9.426807131	8.8852635	8.669500923	8.312586673	8.623373074
84643	0.901571685	0	0	0	0	0	0	0	0.960585845	0
11004	9.083922572	9.65279515	10.2855674	9.606432234	8.695057386	10.23372608	10.56388427	9.619376693	8.711373071	10.12992964
11127	7.941292389	7.088041925	7.356294377	6.760581575	7.776775817	8.136011387	7.970434954	8.706442143	8.894602555	8.813661603
9371	10.40147955	10.28479484	10.6395991	10.82284548	10.6255548	10.60023946	10.16620565	10.62069408	10.56663462	11.1714234
3797	5.90755889	6.385803743	10.49428419	7.00361348	8.43501887	7.852472081	7.086686123	6.931207911	8.144301348	8.906404205
24137	7.73926486	9.593204728	8.931159737	9.053936739	8.016771524	9.529867591	10.62503071	9.45209995	8.964574511	9.664959915
285643	4.710040466	6.385803743	6.234303956	6.401807926	5.090688324	6.463666592	7.598071115	6.375857885	5.445372474	6.788471691
3798	1.84967907	1.758431108	5.500983653	4.189144553	4.658542836	2.031677496	0	0	2.930264245	4.647682908
3799	11.07787739	11.81815494	9.655914019	11.49400006	10.88221415	11.47500369	12.10012356	11.41665906	11.80421691	11.30281665
3800	5.500508896	3.777261892	7.750108684	5.791207178	5.307020433	5.564743979	5.760212961	3.055039435	6.986727201	6.852033805
221458	0	1.37233924	6.090491441	1.868884273	6.308885057	5.307792796	4.682140649	7.153283481	7.278077701	6.363307769
374654	6.166930307	4.44615034	10.17677865	7.952513543	7.470460401	5.910507223	7.115929029	6.572886638	7.896371158	8.893849075
64147	7.948711802	7.762290341	7.423866379	6.208367036	8.820224604	8.132521836	8.190864209	9.01649827	9.472265176	9.693971259
22920	8.810303956	8.410347041	8.746754135	9.759967554	10.61138985	9.937995789	9.477034309	9.147729747	9.012932318	9.711399229
3833	9.569249169	11.27175451	10.38601647	10.89294536	9.699068333	10.93612348	11.24609367	10.24632186	9.431889931	10.39470727
90990	9.863175285	9.359784474	9.787296304	8.824979737	8.902400139	9.350273577	8.21322527	9.167878731	9.446381137	9.033685636
3801	8.622890828	9.664140935	9.688749832	11.3823187	9.035361353	9.543367701	6.547221537	9.192485161	8.942550572	8.84002696
100144748	4.32892261	3.599567744	5.751064643	4.850574422	4.994172381	5.41612362	5.360803199	5.792524827	6.260889433	5.023933951
22944	7.610614438	7.921896859	6.314178077	6.87910411	6.754165974	7.45547025	7.840582824	7.602429413	8.233166187	7.70942023
3802	5.298955181	1.681898983	0	2.17034172	3.123964106	0.95188615	0	1.781149852	3.430606431	2.110864324
3804	5.220511828	2.912707342	0	3.881674407	2.928881927	1.973280639	1.728138203	1.392152534	3.983267262	2.579976597
3805	8.392615377	4.587286973	0	6.927063251	3.449270826	4.640285432	1.34596403	4.569594381	4.922592727	3.34036287
3809	3.809496764	3.283744017	0	3.362301553	1.0721058	0.825541427	1.767908995	1.781149852	4.172271479	1.688896492
3811	5.170273611	4.077994919	0	3.160968578	2.928881927	0.825541427	0.824564212	1.392152534	2.258307857	2.767464121
3812	3.685525328	4.587286973	0	5.202507838	0	0	1.687284692	1.392152534	2.258307857	1.067225673
115653	1.452120959	0	0	1.218037159	1.68036937	0	0	0	0.960585845	0
768329	0	0	0	0	0	0	0	0	1.532117437	0
90011	3.275096468	0	0	2.315798063	1.0721058	1.347325492	0	0	0	0
84063	3.275096468	2.062743429	7.750108684	2.931928843	0	0.825541427	0.824564212	0.857821792	1.940429889	4.32819739
84623	2.989938264	2.062743429	4.181333173	1.868884273	5.341558851	0	4.497503792	1.392152534	0	1.411317768
55243	4.889755824	7.558325806	10.8629694	8.968666793	6.183184764	7.553610864	5.027304472	5.834205557	6.778714535	7.571461421
84634	4.32892261	3.283744017	4.814699094	3.834165097	6.839974699	3.653404021	6.383671464	2.741229664	4.246058393	2.364404342
3814	1.452120959	0.843501526	2.402094544	0	5.043235126	2.031677496	0.824564212	2.087259152	2.258307857	0.871764811
4254	9.593767202	4.679626473	5.019194836	5.567396376	5.781996982	7.941268323	7.158516787	6.657051147	8.420097491	8.067272469
3815	4.8468844	2.71393771	6.81286527	4.977463111	5.722990545	4.726972864	6.396931812	4.710547483	6.260889433	6.528044589
152831	4.558843128	2.313884328	3.025542685	2.315798063	4.30327663	4.449521758	3.65136173	6.242907322	5.05165487	4.694674079
3831	10.17318041	10.6532658	10.72731271	10.28196688	10.9521256	10.60140153	10.89301084	9.874684328	10.53904052	10.5784745
64837	9.791841252	9.456333057	9.681238412	9.757759179	10.08320366	10.21697522	10.49849402	10.03916294	9.520043452	9.675246975
147700	5.65090239	9.727324029	7.455092095	7.584225185	7.745541896	7.09624182	8.330892684	6.074531125	6.292575635	8.294220506
89953	9.53016577	8.993355935	11.32831426	9.703623657	9.759627576	8.394123096	8.818709027	9.1562793	9.129884959	8.934840812
7071	10.19690096	10.27927163	8.756318133	8.906228607	9.137742502	9.360563345	8.949670325	9.44874963	10.74184404	10.10078768
8462	8.433034963	9.557145259	9.343344303	8.070950088	8.528442389	8.425665325	8.291212609	8.323066473	8.596182673	8.965077768
11278	7.006793949	6.879981391	7.759650543	8.193659398	6.92096494	5.802873037	5.631500125	5.513462321	8.134620378	8.335353282
51621	10.5067966	10.69747403	11.56829547	10.61285624	10.10647566	10.50685708	9.303064245	9.717299251	9.622296032	10.67729197
136259	1.84967907	1.37233924	6.028695117	0	1.68036937	0	0	0.857821792	2.258307857	2.579976597
28999	0.901571685	5.651200977	8.621528473	6.072813251	7.28962793	5.159830981	5.56256604	5.487576386	5.565524064	6.540960279
83855	9.814270983	9.664140935	9.63013714	9.417902924	9.088921241	9.111458088	9.354946865	8.842866038	9.186944696	9.391328237
128209	0	0	0	1.218037159	1.0721058	0.825541427	0	0	0	2.767464121
10661	2.634198274	1.758431108	4.886130642	1.868884273	3.123964106	1.729705026	2.841590764	2.339622003	1.532117437	0.871764811
10365	7.343925643	6.850489412	7.27878117	7.921122683	7.139777459	8.366136401	6.903707146	6.831830383	7.24246627	9.575209639
51274	10.82514785	10.3192292	10.0995544	8.571033202	9.54959467	9.418511912	9.852590212	9.998336138	9.935282199	9.73509598
9314	8.603703484	7.77265306	8.31999449	7.788941448	7.162160681	8.412647325	8.920124448	7.217689242	7.080471133	7.697933635
688	12.43115841	11.57799833	8.177775309	9.417902924	10.37553158	10.28373638	10.79305303	11.11708864	10.63946218	10.69906122
1316	10.82456103	11.35768247	9.001207188	9.491518232	8.766194615	10.06094109	10.48691404	9.143591376	9.597844737	9.000572738
8609	3.275096468	4.207713284	6.552393979	5.350065788	4.943382207	4.808745422	5.675694573	3.629111778	4.677953554	5.023933951
11279	6.027598631	6.439613165	4.739540309	6.489597524	6.183184764	7.273030931	7.036730797	4.838941685	6.029739983	5.864468464
687	8.790642708	6.601801981	6.530267426	7.643416101	7.349372355	7.410341105	7.002440372	8.224636513	9.321025677	8.473124496
23008	8.396337194	9.140209112	8.472835812	8.133608733	8.48914189	8.567493731	8.8852635	8.397939406	7.790740765	8.489872841
122773	5.554800636	3.026800059	3.63559189	2.315798063	3.123964106	3.359858472	2.677418036	5.100401632	4.508409636	5.060267923
23588	9.76330467	9.683783989	9.782998209	9.748891213	9.646452507	9.890663281	9.123265783	10.14335209	9.817956235	9.695603796
116138	11.25690486	11.47667432	12.6708775	12.51580767	11.89233068	11.24235337	11.69839309	11.59469563	11.68699116	11.56235525
54758	8.755403374	8.623189416	8.520085502	8.717949173	9.15335797	9.352132833	7.776279707	8.728713379	9.126665501	8.460638551
57542	8.039756935	8.999504552	7.851749041	7.856545048	8.664023036	9.201253535	8.556436696	8.772250893	9.417990239	9.276327066
127707	8.554588852	5.604851188	8.647458426	6.259212217	7.888394403	7.950305099	3.245054451	8.678110297	5.314297736	6.902944241
113730	12.25019764	6.452756853	7.691494384	12.32799706	6.69398589	6.345341372	3.968017002	6.02625784	5.170113341	6.820602772
55220	2.160984708	1.758431108	6.461772459	3.537308493	6.972537579	4.343763122	3.968017002	7.678771245	6.505843305	4.599109469
200942	8.741747745	8.858471863	10.81229196	11.38732743	8.963896582	8.457705911	7.925388873	8.408325494	8.900327055	9.49119612
126823	7.389452376	7.991102298	8.888308244	8.565993512	10.06550001	8.543808269	8.859152709	9.116398809	9.415993531	8.860777857
317719	0	1.758431108	3.459431619	0	1.68036937	0.825541427	0.824564212	0	0	2.364404342
55175	3.809496764	6.344088145	6.438198022	5.149047954	4.456030722	6.58467243	6.153033126	3.72084755	3.733245863	4.909081827
59349	9.808696037	10.25977245	10.7833491	9.417902924	10.97680252	10.41763673	9.869538478	9.811606213	9.333773228	9.856645107
90293	2.41692079	3.501783058	7.049070918	1.868884273	8.082794649	6.463666592	9.162616402	8.168715737	8.753095043	8.573961441
